,Image,Mask,Label,general_info_BoundingBox,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_InputImages,general_info_MaskHash,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Maximum3DDiameter,original_shape_Compactness2,original_shape_Maximum2DDiameterSlice,original_shape_Sphericity,original_shape_MinorAxis,original_shape_Compactness1,original_shape_Elongation,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_shape_SphericalDisproportion,original_shape_MajorAxis,original_shape_LeastAxis,original_shape_Flatness,original_shape_SurfaceArea,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_firstorder_InterquartileRange,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Energy,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_TotalEnergy,original_firstorder_Maximum,original_firstorder_RootMeanSquared,original_firstorder_90Percentile,original_firstorder_Minimum,original_firstorder_Entropy,original_firstorder_StandardDeviation,original_firstorder_Range,original_firstorder_Variance,original_firstorder_10Percentile,original_firstorder_Kurtosis,original_firstorder_Mean,original_glcm_SumVariance,original_glcm_Homogeneity1,original_glcm_Homogeneity2,original_glcm_ClusterShade,original_glcm_MaximumProbability,original_glcm_Idmn,original_glcm_Contrast,original_glcm_DifferenceEntropy,original_glcm_InverseVariance,original_glcm_Dissimilarity,original_glcm_SumAverage,original_glcm_DifferenceVariance,original_glcm_Idn,original_glcm_Idm,original_glcm_Correlation,original_glcm_Autocorrelation,original_glcm_SumEntropy,original_glcm_AverageIntensity,original_glcm_Energy,original_glcm_SumSquares,original_glcm_ClusterProminence,original_glcm_Entropy,original_glcm_Imc2,original_glcm_Imc1,original_glcm_DifferenceAverage,original_glcm_Id,original_glcm_ClusterTendency,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glrlm_GrayLevelVariance,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_RunVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_LongRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunPercentage,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_RunLengthNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SizeZoneNonUniformity,original_glszm_GrayLevelNonUniformity,original_glszm_LargeAreaEmphasis,original_glszm_ZoneVariance,original_glszm_ZonePercentage,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_ZoneEntropy,original_glszm_SmallAreaLowGrayLevelEmphasis
29,Brats17_CBICA_ABY_1_flair.nii,Brats17_CBICA_ABY_1_seg.nii,Brats17_CBICA_ABY_1,"(74, 128, 74, 22, 24, 22)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",971634d1862a16f5b770e7d6f730f25361d3c8d3,"(1.0, 1.0, 1.0)",{'Original': {}},918a8d8f9f658a979ad90c9a5f6190b55f9e3bc1,1.1.1.post85+g23cb5de,29,521,23.874672772626646,0.057786643117512644,22.360679774997898,0.38661243824099356,14.829602422529245,0.012753007357072613,0.74209120959149044,1.5545179022138038,521.0,2.586569652414166,19.983530637282051,13.038785555104573,0.65247657142121362,809.9038270533918,22.627416997969522,20.615528128088304,101.0,-0.22476098320449867,0.090402702613090857,64.468337502440676,82350178.0,42.766408455969035,395.0,82350178.0,664.0,397.56982027835215,494.0,92.0,3.7542754810475349,83.427782325247449,572.0,6960.1948637088708,277.0,3.4218407502002246,388.71785028790788,24.217886777084832,0.49636814930817369,0.4323966844629909,-33.728174041620541,0.050407294087736684,0.99143583459160389,5.0856044095702941,2.3638540539271431,0.40549491381785824,1.7046244395856445,27.896464853753081,2.1021686215333237,0.93660304507393366,0.4323966844629909,0.64231326423652335,199.38570192917678,4.2143867277748219,13.948232426876537,0.020257687211393923,7.3258727966637815,2240.6808009023507,6.11563039927346,0.86163203408282729,-0.20853353168404928,1.7046244395856449,0.49636814930817369,24.217886777084836,0.011642723933369514,11.998668974112235,0.012084285430445948,0.086962735153383847,0.13199789627457229,40.821692897652923,1.3672008273964542,166.90494096582285,388.07821593822246,0.92628717899443436,251.33378193700187,0.90107780894729084,0.014262393873524716,4.2487671726429985,181.07259930523458,0.82546993971508464,18.789969135802469,116.18812238569244,0.066049382716049376,0.46537037037037038,83.766666666666666,11.888888888888889,55.983333333333334,47.605524691358028,0.34548944337811899,0.32027681772066252,10844.044444444444,167.49444444444444,0.70800429082319605,0.021311892450471787,5.4413530094830183,0.018889592489062752
30,Brats17_CBICA_ALN_1_flair.nii,Brats17_CBICA_ALN_1_seg.nii,Brats17_CBICA_ALN_1,"(132, 143, 53, 51, 28, 59)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",46729cdcb706efcb65d2ca864fd00b21506de384,"(1.0, 1.0, 1.0)",{'Original': {}},ac125b129e46cfd13ec5903256c7bc766bd223aa,1.1.1.post85+g23cb5de,10,4603,64.60650122085238,0.007208029358082488,24.351591323771842,0.1931696304399578,27.815980695330325,0.0045040909376601358,0.39358563504648275,1.5049830796732047,4603.0,5.176797189715732,70.67326197523758,19.828838041416525,0.28057057913025341,6927.437115735761,64.007812023221035,34.132096331752024,111.0,0.24466591738376886,0.089188874497353618,64.051130167637126,736157409.0,45.365467626535384,393.0,736157409.0,716.0,399.91238693980819,491.0,78.0,3.7102543406203603,79.905884857442501,638.0,6384.950434850859,291.20000000000005,3.1626450601175358,391.84814251575062,32.601693949411683,0.49984746404253716,0.43865453988826975,85.465135212851621,0.032756121060322066,0.99161577643246868,5.8918503856268947,2.4594538631119649,0.40851860589981209,1.7609763654478929,25.324550090969485,2.7062801101429792,0.93970244557099081,0.43865453988826975,0.69166934814953884,167.03230929028061,4.4943755365880609,12.662822325783575,0.014302332126376925,9.633381512160728,3283.0992920025797,6.6807177991936584,0.81955638816866927,-0.1651924655861729,1.7609763654478927,0.49984746404253716,32.601693949411676,0.0066743528154082571,10.681671419420153,0.0072926949706695506,0.087554584039068004,0.18480982661397286,355.44533236496648,1.4776508675300901,172.16890534439111,3261.9013133124081,0.91449965121533949,266.95136667446417,0.88178278380320552,0.010722432474219149,4.3020818599451109,186.58085786317028,0.80175607475686672,14.817330365844061,130.77905385260968,0.074266430576253276,0.34778439326036137,394.03971756398943,84.143865842894968,290.09090909090907,273.58565820849134,0.24614381924831633,2.2917385348836494,41399.264783759929,208.96822594880848,0.61033781933092635,0.0078916765124680491,6.1185351826391283,0.0051371247541241363
31,Brats17_CBICA_ALU_1_flair.nii,Brats17_CBICA_ALU_1_seg.nii,Brats17_CBICA_ALU_1,"(154, 110, 58, 24, 29, 23)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",7c469375e9ed99125f4c8d09e303dc3b79d8a3a4,"(1.0, 1.0, 1.0)",{'Original': {}},66bb294f31d38cb02c84c011768ace6f6ea1889d,1.1.1.post85+g23cb5de,27,2307,29.427877939124322,0.038976717128208424,28.284271247461902,0.33905364613146466,19.023193074930308,0.010473733169116524,0.86319207016933275,1.0794433137236683,2307.0,2.949385772457554,22.038192578852723,14.01770979973282,0.63606440272165732,2490.2757247605027,25.079872407968907,27.0,138.0,0.24358507488059586,0.073964032874072605,76.866161654593753,432763658.0,56.837441235934499,420.0,432763658.0,739.0,433.11337386999975,545.0,216.0,3.9044622100546973,92.976481420577272,523.0,8644.6260973509507,304.0,2.5012873930762169,423.01603814477676,37.385489237618941,0.45365405835309469,0.38145011917164412,99.211876914310849,0.021911408716696095,0.98552097086244339,7.4120315202546756,2.590554764802028,0.3806768342511736,2.0563024492712176,16.635813079569264,3.0484178330019565,0.91917176955907087,0.38145011917164412,0.66727395285946745,76.696242974004832,4.582454016420777,8.3179065397846284,0.01070468710640169,11.199380189468407,3888.9917531587771,6.9243365216672768,0.79468140855588543,-0.14803989560220954,2.0563024492712194,0.45365405835309469,37.385489237618941,0.020706200956775327,14.012024120041092,0.022837432922711808,0.073384398227615874,0.15492358994869479,150.81100800894691,1.4200367519397543,99.329272085142975,1668.2109999887823,0.91904033562784027,139.34209349923847,0.89083391684171898,0.03385677222970393,4.4398421908929686,105.92558052704581,0.81030573021319574,14.417888855916726,93.953253622938362,0.076447224251278312,0.37608998356464574,222.64527027027026,45.256756756756758,186.14695945945945,170.9606664307889,0.25661031642826182,4.4498862957850642,10855.503378378378,143.0793918918919,0.63515733720183232,0.019115128717378568,5.8315809281279254,0.011048288369675608
32,Brats17_CBICA_ALX_1_flair.nii,Brats17_CBICA_ALX_1_seg.nii,Brats17_CBICA_ALX_1,"(113, 131, 70, 40, 34, 29)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",5da7fb8a1e6891b4d9112459be859fbbfe9f65f9,"(1.0, 1.0, 1.0)",{'Original': {}},a0595246099f3a35be04eeeec577f212897e1434,1.1.1.post85+g23cb5de,8,10496,45.46427168667722,0.08761718039690321,42.544094772365298,0.44415009331328315,23.122159601057685,0.015703393498450572,0.58923098631191384,0.49729385505488405,10496.0,2.2514911401687936,39.241248573471658,19.654504220256168,0.50086337552325599,5219.596302656063,33.376638536557273,31.622776601683793,88.0,-0.22000889769811327,0.10594608413541978,54.95323935468447,1376696929.0,37.010286293467253,360.0,1376696929.0,649.0,362.16565334267693,436.0,34.0,3.535571491059621,71.568962119628125,615.0,5122.1163388807654,261.0,4.0324903645217542,355.02372332317071,25.606060381081189,0.53052304876491307,0.47659422685487723,-47.142520335719126,0.044322605304603566,0.99270163046011084,4.7457251864385341,2.3053367051188922,0.42972435309243601,1.5491482134376837,27.37174281286066,2.25902444804324,0.9445246715863409,0.47659422685487723,0.68698009811054384,192.51833158336478,4.3316033108524206,13.685871406430325,0.019218345671322343,7.5879463918799326,2554.8518009650466,6.3597636860646301,0.8056048567307994,-0.16748211016741485,1.5491482134376839,0.53052304876491307,25.606060381081196,0.0061194680240895718,8.7542258817432597,0.0070952775868773268,0.10252790540951308,0.41630358910807291,857.40020501318804,2.0215574221885659,169.38637616907948,5718.4669601990572,0.85018333225427756,392.7074347692124,0.79644260084427798,0.013641503332683476,4.4690534378312909,198.05218822124056,0.68004258418832619,18.180504058586507,126.55087252676134,0.06689664336149645,0.30099723333973727,327.18399264029438,72.716651333946643,6178.586936522539,6085.3498796938648,0.10356326219512195,31.564386142492697,1260254.0469181233,222.7994480220791,0.56499859070460856,0.0096150027672301033,6.4180764878347389,0.0050056329621911292
33,Brats17_CBICA_AME_1_flair.nii,Brats17_CBICA_AME_1_seg.nii,Brats17_CBICA_AME_1,"(52, 105, 31, 43, 57, 36)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",b67b64310a655ac1f66f1c787ebfbce26478f7f4,"(1.0, 1.0, 1.0)",{'Original': {}},8228877a7b8658d2c6c2c549576daad33dd88a4a,1.1.1.post85+g23cb5de,95,9313,58.54912467321779,0.006351514666859336,56.515484603779164,0.18519351231088232,40.745971737872381,0.0042280248342585619,0.77975740840281393,1.241162051020416,9313.0,5.3997571919328955,52.254677286533031,21.673192413232936,0.41476081259463654,11558.942181153134,42.0,54.083269131959838,93.0,-0.71348420450070216,0.1038653809415995,55.864022503628391,1655930815.0,38.72666505357715,424.0,1655930815.0,616.0,421.67348425931624,499.80000000000109,13.0,3.5075383861643292,71.1034119948106,603.0,5055.6951973037758,322.0,4.3426278554470006,415.63545581445294,25.51492196054966,0.57192270041738213,0.52768630970133279,-97.561325588061308,0.053158995948353729,0.99556607525141394,2.8208372547500491,2.0162798403675288,0.46216892396203024,1.2328895260154047,34.602618602839001,1.2507152943215021,0.95472248438613572,0.52768630970133279,0.79993540638781002,305.00988881648931,4.3080222548855742,17.301309301419494,0.023014171669520047,7.0839398038249266,2820.4507739759356,6.0172078315378794,0.87616889727710745,-0.23096395982359041,1.2328895260154051,0.57192270041738213,25.51492196054966,0.0039930848456406366,8.628355386067712,0.0044862612521585771,0.10030924909790098,0.30656754799490266,775.60527756630904,1.7766517113817786,261.39173861317289,5630.1246146953163,0.87504401777642404,543.27823761894786,0.82984083456541324,0.0073884523218478203,4.3192057145638341,300.13267716644015,0.72504903576671809,13.089391475746172,175.09015495237651,0.079587764796869909,0.34995884629999369,604.02896871378914,137.36848203939746,683.84646581691777,654.73275102749972,0.18533233115000536,2.2426931777328449,217772.69814600231,288.23406720741599,0.6144388664317082,0.0055260365355921364,6.0959900301410901,0.0032254680541409881
34,Brats17_CBICA_AMH_1_flair.nii,Brats17_CBICA_AMH_1_seg.nii,Brats17_CBICA_AMH_1,"(137, 104, 52, 41, 47, 39)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",205566f6e7e1d7f2114217d89912467490f2e36a,"(1.0, 1.0, 1.0)",{'Original': {}},3599f48d784166d4b5daf6f573dafc8386f9655a,1.1.1.post85+g23cb5de,28,8675,50.15974481593781,0.00817559338181349,47.010637094172637,0.20145270093431542,38.365732677182812,0.0047968762938436355,0.93500612105250391,1.168300427274344,8675.0,4.963944366901562,41.032600550246499,22.914479138398292,0.55844569515739939,10135.006206604934,39.560080889704963,45.276925690687087,99.0,0.91691983304967695,0.09482511107973654,68.641611228396556,1250621973.0,43.445040464112651,350.0,1250621973.0,775.0,379.68923634462624,494.0,29.0,3.781014607546842,90.96054558604861,746.0,8273.8208533116267,275.0,4.3525456874918804,368.6327377521614,42.395541831555654,0.56898800652447346,0.52521441157019688,281.09515267439696,0.063004573512364909,0.99620098408156188,3.7508211432963927,2.1477436909807652,0.45510115603993345,1.3283061042319928,27.574875286877347,1.9371686615637294,0.96059105749528217,0.52521441157019688,0.83643477227960028,199.76177717352559,4.5910595451429161,13.803867377093077,0.022153524745165944,11.745506339226351,8501.840523021996,6.379467529007333,0.9172414501063586,-0.26209023930208702,1.3283061042319915,0.56898800652447346,42.395541831555661,0.0054632169715112212,14.344685459470721,0.0062963265658109854,0.088942979425603155,0.32861597867266834,632.36502208028935,1.8319826142463924,197.29614717406665,5064.4634704627288,0.86737340272593699,379.16475526977945,0.81917091553979193,0.011584934903321558,4.6473191884002354,222.95012546286341,0.71012055707404642,21.717844721227912,184.92950850641341,0.062141338138489134,0.36379270460467039,510.76495726495727,87.246438746438741,1924.9052706552707,1886.7280110348131,0.16184438040345822,12.272807924760899,314594.28988603991,284.43945868945872,0.62663061575320655,0.0060269394469832649,6.3384898976979231,0.0033563059483749931
35,Brats17_CBICA_ANG_1_flair.nii,Brats17_CBICA_ANG_1_seg.nii,Brats17_CBICA_ANG_1,"(59, 123, 74, 50, 52, 49)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",30d4a7982822216aa67ff5a228b84398ebf1d57c,"(1.0, 1.0, 1.0)",{'Original': {}},ad182e9039782884c879efac33353adc149a6c34,1.1.1.post85+g23cb5de,7,28051,53.16013544000805,0.012556509378502532,50.24937810560445,0.23242864039502753,40.042187723817051,0.0059447464964313742,0.916947888536501,0.6847704853274161,28051.0,4.302395773173371,43.66898950792784,37.586393100727356,0.86071130851112942,19208.49688391935,51.623637996561229,51.156622249714651,237.0,0.065687296746133106,0.047659496829977464,124.03925814874584,22751455096.0,94.968629826676434,892.0,22751455096.0,1506.0,900.59683164412979,1073.0,451.0,4.5448301032168441,146.86909887520832,1055.0,21570.532204415718,698.0,2.4423907909272384,888.54044419093793,122.91344161357368,0.48070202934950018,0.41724296996569027,106.45916964418792,0.015971590175104952,0.99520784130029571,9.1994671479085639,2.6740363282310917,0.39093824895373347,2.0584105016331939,37.219967770865019,4.832903532248066,0.95642143210868702,0.41724296996569027,0.86120344690247819,374.76570577085846,5.4641199781048959,18.692420051541948,0.0064289197982019776,32.884326670822922,36926.624605667261,7.8622885849737729,0.94509847690663562,-0.25871770912624759,2.0584105016331935,0.48070202934950018,122.91344161357368,0.0045748511043148931,34.662211214774928,0.0050633516342544621,0.047299010119017257,0.28212258298113596,1110.569524600269,1.7183323664934749,308.61674729563441,17309.811763539619,0.88115683174916393,638.28660337950794,0.83701115824747829,0.0079400686512190958,5.3028842888576415,354.70735247908812,0.7353995286181676,42.737647637518023,173.87341338725088,0.044430571517637164,0.32217912460188691,1329.9554263565892,183.40939922480621,2220.1029554263564,2173.9268480686824,0.14716052903639798,7.0012958200947093,978869.90431201551,306.44597868217056,0.58825090358481924,0.007912391852738513,7.112560024626073,0.0053400101276365455
36,Brats17_CBICA_ANI_1_flair.nii,Brats17_CBICA_ANI_1_seg.nii,Brats17_CBICA_ANI_1,"(156, 108, 49, 33, 54, 37)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",169c69de1d1bbfc5e2a0abe368639365b1c8417d,"(1.0, 1.0, 1.0)",{'Original': {}},9e6fe903f03ff2c5befa95c3cd98c67ff797f668,1.1.1.post85+g23cb5de,25,7491,59.51470406546604,0.011492182823589067,43.185645763378368,0.22566671593667434,24.115073907137376,0.0056872214616048274,0.54716492277951678,1.0952250035563318,7491.0,4.431313655845534,44.072770207264696,22.245111415832643,0.50473594718958448,8204.330501640481,32.572994949804659,54.918120870983927,79.0,-0.63578821443997058,0.11810128189960199,48.971298499952276,1761372429.0,33.084391198004809,484.0,1761372429.0,735.0,484.90392386374248,555.0,90.0,3.3618087265275114,64.097104029576698,645.0,4108.4387449783771,405.0,5.5557533255405573,480.64891202776664,20.609460854880659,0.53756759690428013,0.48584799970706694,-41.640196365340095,0.043137885209761181,0.99406481597457463,4.524569479024958,2.2536170539976208,0.44106917304626453,1.4919670566260863,33.245353402835462,2.2191299647503673,0.95005874340871388,0.48584799970706694,0.64101023859885742,280.33529431028262,4.193213808552013,16.625598369012579,0.02160991447806206,6.3107532775019326,1891.7638798714711,6.1511743126518805,0.77966741451213939,-0.15605521442424666,1.4919670566260861,0.53756759690428013,20.609460854880663,0.0040800286681512751,7.0421874016919048,0.0045532962750018304,0.1152739425762971,0.2770385049977927,724.60236818498515,1.7118729848303045,253.36723890158981,4648.0287963256151,0.88142272862480386,490.51551078797058,0.83900680816980389,0.0073509776383012173,4.1392578560754645,287.35673943429305,0.7365850739411427,12.280968738318206,171.44051733070199,0.085535900852112073,0.31195185423036742,403.04179566563465,110.5123839009288,884.38931888544892,850.7726584890105,0.17247363502870111,3.3062169985960415,246545.78947368421,294.76547987616101,0.57741317169226825,0.00553221299059432,6.1593161146708333,0.0028679346034987288
37,Brats17_CBICA_ANP_1_flair.nii,Brats17_CBICA_ANP_1_seg.nii,Brats17_CBICA_ANP_1,"(98, 150, 69, 12, 15, 18)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",752a3006ee1e8ba5ae8abf450168f79e650d8964,"(1.0, 1.0, 1.0)",{'Original': {}},3bec7f469913bedb4470637703b431c747ad913e,1.1.1.post85+g23cb5de,4,341,22.715633383201094,0.14083078992562076,12.041594578792296,0.5202744974860708,10.9138117191684,0.019908919224355837,0.54053357234791388,1.3304548052042622,341.0,1.9220623052483423,20.190811963375584,7.3021084860580912,0.36165501909004427,453.68508857465343,17.888543819998318,17.888543819998318,64.0,-0.56071456238108874,0.13332358682845868,43.843241802186078,65192597.0,28.992794751036506,437.0,65192597.0,562.0,437.24207981807558,503.0,248.0,3.187916571875177,56.736013312635656,314.0,3218.9752066115702,351.0,3.4416121436870175,433.54545454545456,13.523582205672286,0.53031184871333426,0.47542784407867617,-18.404121539786022,0.068741362252206256,0.98310738643783402,3.5178275611239038,2.1088015758613015,0.4472378007130845,1.4227380630734787,18.721865692091328,1.4384597744814491,0.913072284090786,0.47542784407867617,0.58478738008151376,90.134211448063382,3.8118582407344519,9.3609328460456638,0.029615868619826312,4.2603524416990473,631.07293640300713,5.5289737442805542,0.80528909911733793,-0.1813111204038193,1.4227380630734787,0.53031184871333426,13.523582205672287,0.021404023091538479,5.6505660776260758,0.02275536440625749,0.12803753304211649,0.18531266816739136,37.883443787835674,1.5233418549476487,73.061038098885206,228.86220156456736,0.89914184840436695,130.30802449725286,0.86758402887435127,0.029602454078840844,3.8008183535737885,82.220419000096371,0.77076237418550209,9.2065972222222214,36.205716415642897,0.094907407407407413,0.32523148148148145,23.416666666666668,6.833333333333333,120.23611111111111,97.805362654320959,0.21114369501466276,1.5423374583464149,10418.805555555555,67.347222222222229,0.58741477283569365,0.045348558086751603,5.021716189455395,0.033595330896339377
38,Brats17_CBICA_ANZ_1_flair.nii,Brats17_CBICA_ANZ_1_seg.nii,Brats17_CBICA_ANZ_1,"(141, 88, 41, 34, 42, 37)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",ed226da05539cd94abcdacba8080b3c9aca24b5c,"(1.0, 1.0, 1.0)",{'Original': {}},bce223247b6decca6594f952ceaa096f25ffcc10,1.1.1.post85+g23cb5de,10,10734,44.63182720884279,0.008823329687298147,40.11234224026316,0.2066383073460812,31.525571643553825,0.0049832781702176133,0.88183778355575804,1.0609284405489479,10734.0,4.839373748475318,35.749853580140325,24.770790061714866,0.69289207034614198,11388.005880852406,36.400549446402593,43.046486500061768,77.0,0.065436400324374963,0.11982366829233949,46.973976667479377,1938162952.0,32.106660191738797,421.0,1938162952.0,635.0,424.92702077303176,496.0,103.0,3.3126272224009012,59.947892744848666,532.0,3593.7498445478791,344.0,3.2557145210645024,420.67710080119247,18.721982799826659,0.57318065543567565,0.53015253725999612,6.0544223312905103,0.059780252099654534,0.9939424675236268,3.0246247665114772,2.0376342239000582,0.46575064918159609,1.2457669178163271,26.702784872576633,1.416155707863429,0.94880892271892125,0.53015253725999612,0.72182116357835824,182.18729788402337,4.1389930184471933,13.351392436288318,0.025963612112876542,5.4366518915845328,1138.9751661148669,5.8817158538718441,0.82693028403431335,-0.19461258326768607,1.2457669178163273,0.57318065543567565,18.721982799826648,0.0055731719634784984,6.1792866728329097,0.0064416750332921364,0.11569101574771007,0.35404419886678773,1005.6000899047145,1.905558119762252,158.40930903069849,6068.85611178009,0.85777231137234533,350.44702669101855,0.80936922216966911,0.011911587710385649,4.2026894099365029,184.41133486118179,0.69411252817151459,10.608828920549501,108.89336476701645,0.085461226925400771,0.28911918084450605,350.70156636438583,103.66446826051113,4668.6595218466609,4590.3523426142592,0.11300540339109372,26.15182651175423,857563.44682605111,196.04451772464964,0.55529357158487425,0.0076281961411520712,6.2495545700831334,0.0047140849088231612
39,Brats17_CBICA_AOD_1_flair.nii,Brats17_CBICA_AOD_1_seg.nii,Brats17_CBICA_AOD_1,"(50, 71, 15, 63, 87, 64)","{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'force2D': False, 'interpolator': 'sitkBSpline', 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'minimumROIDimensions': 1, 'padDistance': 5}",b5cbd2677fafbd61b46ec32163c5f49ada44f8ae,"(1.0, 1.0, 1.0)",{'Original': {}},88581faa4457255a99a38cfa15001ab21bbf482e,1.1.1.post85+g23cb5de,19,91299,87.04596486914255,0.008718210686119165,85.052924699859673,0.20581441391927963,54.883382536180569,0.004953504443996279,0.77928867677176394,0.5218187309013999,91299.0,4.8587461925392645,70.427537537870151,44.333758735159449,0.62949465912137548,47641.5283125669,61.71709649683789,85.475142585432408,84.0,-0.72807725396147738,0.11098170183245451,54.232801369688325,10162694194.0,36.046892853257752,337.0,10162694194.0,695.0,333.63485733787712,404.0,10.0,3.476456121675596,70.450230516400993,685.0,4963.2349798140376,229.0,3.8888795501829581,326.11191798376763,26.751477198654435,0.57632327298912922,0.53395251988280257,-106.85393215757803,0.057214901886041718,0.99640738887516,2.868875832278682,2.0133129841682424,0.46814710293755185,1.2199187563923852,27.324711413882309,1.3306348914984414,0.95971557130531382,0.53395251988280257,0.80607357709460215,192.63126038739745,4.3294117070473117,13.662652883986725,0.02439555142011279,7.4093004900498176,2750.2649662416707,6.0469630285543747,0.87877353469175457,-0.2323495460149182,1.2199187563923852,0.57632327298912922,26.751477198654428,0.0061518520037675611,8.6530593064994026,0.0072675787319232289,0.10526664771180404,0.5061684033101892,7340.3895817824268,2.2587339665621591,155.66975127705015,44395.152054511491,0.82212003462247363,440.05490859294707,0.76289065429143588,0.014832054084374813,4.5584847340711248,190.47753043473534,0.63292196478787699,18.750505966229628,106.48215885599275,0.06488851967462847,0.30321564063316586,1710.7426444523219,366.10102800425381,114133.10758596243,113871.24956710452,0.061796952869144238,570.45404056821155,23780476.933356967,185.24831619992909,0.56773695882018294,0.011798368999037714,6.6599629983579964,0.0068383067302793411
